order_id,customer_id,brand,sku,promised_days,actual_days,late_flag,fulfillment_status
ORD-01620,CUST-02065,VitalEdge Wellness,VW-PROTEIN-02,5,3,0,on_time
ORD-01621,CUST-00616,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01622,CUST-01319,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01623,CUST-00296,Northstar Apparel,NA-TEE-01,2,4,1,late
ORD-01624,CUST-00402,Voltix Home,VH-FILTER-01,3,5,1,late
ORD-01625,CUST-00089,Voltix Home,VH-BATTERY-02,2,2,0,on_time
ORD-01626,CUST-02133,Voltix Home,VH-CLEAN-03,3,5,1,late
ORD-01627,CUST-02573,DermaCo Labs,DL-CLEANSER-03,3,1,0,on_time
ORD-01628,CUST-00132,Northstar Apparel,NA-JACKET-03,3,6,1,late
ORD-01629,CUST-02422,VitalEdge Wellness,VW-BUNDLE-03,2,2,0,on_time
ORD-01630,CUST-02421,VitalEdge Wellness,VW-BUNDLE-03,3,3,0,on_time
ORD-01631,CUST-01810,Northstar Apparel,NA-TEE-01,2,4,1,late
ORD-01632,CUST-01403,Northstar Apparel,NA-DENIM-02,4,5,0,on_time
ORD-01633,CUST-02141,Northstar Apparel,NA-TEE-01,5,6,0,on_time
ORD-01634,CUST-02259,Voltix Home,VH-FILTER-01,2,3,0,on_time
ORD-01635,CUST-01189,DermaCo Labs,DL-SERUM-01,4,4,0,on_time
ORD-01636,CUST-00725,DermaCo Labs,DL-SERUM-01,4,4,0,on_time
ORD-01637,CUST-01315,Voltix Home,VH-FILTER-01,2,4,1,late
ORD-01638,CUST-01917,DermaCo Labs,DL-CLEANSER-03,5,5,0,on_time
ORD-01639,CUST-00270,Northstar Apparel,NA-JACKET-03,3,4,0,on_time
ORD-01640,CUST-02409,DermaCo Labs,DL-CREAM-02,3,6,1,late
ORD-01641,CUST-02157,Northstar Apparel,NA-DENIM-02,2,4,1,late
ORD-01642,CUST-01373,VitalEdge Wellness,VW-PROTEIN-02,5,6,0,on_time
ORD-01643,CUST-02260,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01644,CUST-00918,Voltix Home,VH-FILTER-01,3,6,1,late
ORD-01645,CUST-01750,Northstar Apparel,NA-DENIM-02,3,3,0,on_time
ORD-01646,CUST-01320,VitalEdge Wellness,VW-PROTEIN-02,4,4,0,on_time
ORD-01647,CUST-02230,Northstar Apparel,NA-TEE-01,3,6,1,late
ORD-01648,CUST-02032,DermaCo Labs,DL-CLEANSER-03,3,6,1,late
ORD-01649,CUST-00588,DermaCo Labs,DL-CLEANSER-03,5,5,0,on_time
ORD-01650,CUST-01729,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01651,CUST-02591,DermaCo Labs,DL-CREAM-02,3,3,0,on_time
ORD-01652,CUST-00376,VitalEdge Wellness,VW-BUNDLE-03,5,10,1,late
ORD-01653,CUST-00334,DermaCo Labs,DL-CLEANSER-03,2,3,0,on_time
ORD-01654,CUST-01943,Northstar Apparel,NA-DENIM-02,5,5,0,on_time
ORD-01655,CUST-02446,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01656,CUST-01605,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01657,CUST-01119,Voltix Home,VH-BATTERY-02,4,4,0,on_time
ORD-01658,CUST-01711,VitalEdge Wellness,VW-BUNDLE-03,4,8,1,late
ORD-01659,CUST-01443,VitalEdge Wellness,VW-PROTEIN-02,3,4,0,on_time
ORD-01660,CUST-02068,Northstar Apparel,NA-DENIM-02,2,5,1,late
ORD-01661,CUST-00911,DermaCo Labs,DL-CLEANSER-03,3,5,1,late
ORD-01662,CUST-00777,VitalEdge Wellness,VW-PROTEIN-02,4,5,0,on_time
ORD-01663,CUST-02166,VitalEdge Wellness,VW-PROTEIN-02,3,5,1,late
ORD-01664,CUST-00329,Northstar Apparel,NA-JACKET-03,5,8,1,late
ORD-01665,CUST-02188,VitalEdge Wellness,VW-PROTEIN-02,4,5,0,on_time
ORD-01666,CUST-01343,Voltix Home,VH-CLEAN-03,3,2,0,on_time
ORD-01667,CUST-00321,Voltix Home,VH-BATTERY-02,3,3,0,on_time
ORD-01668,CUST-01620,VitalEdge Wellness,VW-CAPSULE-01,4,6,1,late
ORD-01669,CUST-01666,VitalEdge Wellness,VW-CAPSULE-01,3,5,1,late
ORD-01670,CUST-02121,DermaCo Labs,DL-SERUM-01,5,5,0,on_time
ORD-01671,CUST-00013,VitalEdge Wellness,VW-PROTEIN-02,3,3,0,on_time
ORD-01672,CUST-00898,Voltix Home,VH-CLEAN-03,2,2,0,on_time
ORD-01673,CUST-00172,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01674,CUST-01674,DermaCo Labs,DL-CREAM-02,3,5,1,late
ORD-01675,CUST-00261,Voltix Home,VH-CLEAN-03,3,4,0,on_time
ORD-01676,CUST-02022,DermaCo Labs,DL-CREAM-02,4,4,0,on_time
ORD-01677,CUST-00690,Voltix Home,VH-BATTERY-02,3,7,1,late
ORD-01678,CUST-00902,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01679,CUST-00259,DermaCo Labs,DL-CLEANSER-03,3,2,0,on_time
ORD-01680,CUST-00845,VitalEdge Wellness,VW-BUNDLE-03,5,5,0,on_time
ORD-01681,CUST-02399,Voltix Home,VH-BATTERY-02,5,8,1,late
ORD-01682,CUST-00139,VitalEdge Wellness,VW-BUNDLE-03,5,6,0,on_time
ORD-01683,CUST-01574,VitalEdge Wellness,VW-PROTEIN-02,3,2,0,on_time
ORD-01684,CUST-00320,DermaCo Labs,DL-SERUM-01,5,5,0,on_time
ORD-01685,CUST-00654,VitalEdge Wellness,VW-BUNDLE-03,3,5,1,late
ORD-01686,CUST-02052,Voltix Home,VH-BATTERY-02,5,5,0,on_time
ORD-01687,CUST-01968,VitalEdge Wellness,VW-CAPSULE-01,4,3,0,on_time
ORD-01688,CUST-00559,DermaCo Labs,DL-SERUM-01,5,5,0,on_time
ORD-01689,CUST-00140,Northstar Apparel,NA-TEE-01,3,5,1,late
ORD-01690,CUST-00113,Northstar Apparel,NA-DENIM-02,3,3,0,on_time
ORD-01691,CUST-00532,VitalEdge Wellness,VW-BUNDLE-03,2,1,0,on_time
ORD-01692,CUST-00225,Voltix Home,VH-CLEAN-03,3,2,0,on_time
ORD-01693,CUST-00724,Northstar Apparel,NA-JACKET-03,3,5,1,late
ORD-01694,CUST-02417,DermaCo Labs,DL-CREAM-02,3,6,1,late
ORD-01695,CUST-02228,DermaCo Labs,DL-CREAM-02,4,6,1,late
ORD-01696,CUST-01434,Voltix Home,VH-FILTER-01,2,4,1,late
ORD-01697,CUST-00326,Northstar Apparel,NA-DENIM-02,4,5,0,on_time
ORD-01698,CUST-01984,VitalEdge Wellness,VW-BUNDLE-03,3,3,0,on_time
ORD-01699,CUST-01324,Northstar Apparel,NA-JACKET-03,2,4,1,late
ORD-01700,CUST-02098,Voltix Home,VH-FILTER-01,5,6,0,on_time
ORD-01701,CUST-01459,Northstar Apparel,NA-TEE-01,5,3,0,on_time
ORD-01702,CUST-02013,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01703,CUST-02343,VitalEdge Wellness,VW-PROTEIN-02,5,6,0,on_time
ORD-01704,CUST-00715,Voltix Home,VH-BATTERY-02,2,3,0,on_time
ORD-01705,CUST-00847,DermaCo Labs,DL-CLEANSER-03,2,3,0,on_time
ORD-01706,CUST-00194,Northstar Apparel,NA-TEE-01,3,8,1,late
ORD-01707,CUST-01465,VitalEdge Wellness,VW-PROTEIN-02,2,1,0,on_time
ORD-01708,CUST-00574,VitalEdge Wellness,VW-PROTEIN-02,4,7,1,late
ORD-01709,CUST-00947,DermaCo Labs,DL-CLEANSER-03,4,5,0,on_time
ORD-01710,CUST-00504,Voltix Home,VH-FILTER-01,2,1,0,on_time
ORD-01711,CUST-01630,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01712,CUST-01961,Voltix Home,VH-FILTER-01,4,6,1,late
ORD-01713,CUST-01949,Voltix Home,VH-FILTER-01,5,7,1,late
ORD-01714,CUST-00646,VitalEdge Wellness,VW-CAPSULE-01,2,4,1,late
ORD-01715,CUST-00004,Northstar Apparel,NA-TEE-01,4,5,0,on_time
ORD-01716,CUST-01928,VitalEdge Wellness,VW-CAPSULE-01,3,6,1,late
ORD-01717,CUST-00468,DermaCo Labs,DL-SERUM-01,5,8,1,late
ORD-01718,CUST-01346,DermaCo Labs,DL-CREAM-02,2,4,1,late
ORD-01719,CUST-00006,Voltix Home,VH-CLEAN-03,4,5,0,on_time
ORD-01720,CUST-01247,Voltix Home,VH-CLEAN-03,3,5,1,late
ORD-01721,CUST-00920,Voltix Home,VH-BATTERY-02,5,6,0,on_time
ORD-01722,CUST-00548,Northstar Apparel,NA-JACKET-03,5,6,0,on_time
ORD-01723,CUST-00229,VitalEdge Wellness,VW-BUNDLE-03,3,4,0,on_time
ORD-01724,CUST-01064,VitalEdge Wellness,VW-CAPSULE-01,3,4,0,on_time
ORD-01725,CUST-00543,VitalEdge Wellness,VW-BUNDLE-03,5,8,1,late
ORD-01726,CUST-00243,VitalEdge Wellness,VW-CAPSULE-01,3,7,1,late
ORD-01727,CUST-00899,DermaCo Labs,DL-CLEANSER-03,5,6,0,on_time
ORD-01728,CUST-02152,VitalEdge Wellness,VW-CAPSULE-01,5,8,1,late
ORD-01729,CUST-01161,Northstar Apparel,NA-TEE-01,5,7,1,late
ORD-01730,CUST-01989,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-01731,CUST-02160,Northstar Apparel,NA-TEE-01,3,4,0,on_time
ORD-01732,CUST-02181,DermaCo Labs,DL-CLEANSER-03,4,5,0,on_time
ORD-01733,CUST-01831,DermaCo Labs,DL-CREAM-02,3,1,0,on_time
ORD-01734,CUST-01963,DermaCo Labs,DL-SERUM-01,4,6,1,late
ORD-01735,CUST-00843,Voltix Home,VH-BATTERY-02,3,4,0,on_time
ORD-01736,CUST-01374,DermaCo Labs,DL-CLEANSER-03,2,6,1,late
ORD-01737,CUST-02525,Voltix Home,VH-FILTER-01,4,4,0,on_time
ORD-01738,CUST-01936,VitalEdge Wellness,VW-PROTEIN-02,3,3,0,on_time
ORD-01739,CUST-01527,DermaCo Labs,DL-CLEANSER-03,2,1,0,on_time
ORD-01740,CUST-01606,DermaCo Labs,DL-CLEANSER-03,4,3,0,on_time
ORD-01741,CUST-02420,DermaCo Labs,DL-CLEANSER-03,5,3,0,on_time
ORD-01742,CUST-00277,VitalEdge Wellness,VW-BUNDLE-03,4,5,0,on_time
ORD-01743,CUST-00662,DermaCo Labs,DL-CLEANSER-03,4,4,0,on_time
ORD-01744,CUST-01981,VitalEdge Wellness,VW-CAPSULE-01,2,3,0,on_time
ORD-01745,CUST-02207,Northstar Apparel,NA-DENIM-02,3,6,1,late
ORD-01746,CUST-02498,DermaCo Labs,DL-SERUM-01,4,6,1,late
ORD-01747,CUST-02017,Northstar Apparel,NA-TEE-01,3,2,0,on_time
ORD-01748,CUST-00315,Northstar Apparel,NA-JACKET-03,2,3,0,on_time
ORD-01749,CUST-01467,Voltix Home,VH-FILTER-01,5,6,0,on_time
ORD-01750,CUST-01344,DermaCo Labs,DL-CREAM-02,5,7,1,late
ORD-01751,CUST-02004,Voltix Home,VH-CLEAN-03,4,6,1,late
ORD-01752,CUST-00692,Northstar Apparel,NA-TEE-01,3,4,0,on_time
ORD-01753,CUST-01542,VitalEdge Wellness,VW-PROTEIN-02,4,6,1,late
ORD-01754,CUST-00613,Voltix Home,VH-FILTER-01,3,2,0,on_time
ORD-01755,CUST-00425,Voltix Home,VH-BATTERY-02,2,1,0,on_time
ORD-01756,CUST-01578,Northstar Apparel,NA-TEE-01,3,6,1,late
ORD-01757,CUST-00595,DermaCo Labs,DL-CLEANSER-03,3,5,1,late
ORD-01758,CUST-02576,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01759,CUST-01393,Voltix Home,VH-CLEAN-03,5,2,0,on_time
ORD-01760,CUST-00623,Northstar Apparel,NA-DENIM-02,4,7,1,late
ORD-01761,CUST-01958,VitalEdge Wellness,VW-CAPSULE-01,3,3,0,on_time
ORD-01762,CUST-01494,DermaCo Labs,DL-CREAM-02,4,8,1,late
ORD-01763,CUST-01765,DermaCo Labs,DL-SERUM-01,3,4,0,on_time
ORD-01764,CUST-00228,Voltix Home,VH-FILTER-01,4,3,0,on_time
ORD-01765,CUST-01879,VitalEdge Wellness,VW-BUNDLE-03,2,3,0,on_time
ORD-01766,CUST-01170,Northstar Apparel,NA-JACKET-03,2,3,0,on_time
ORD-01767,CUST-00109,VitalEdge Wellness,VW-BUNDLE-03,5,6,0,on_time
ORD-01768,CUST-01847,Northstar Apparel,NA-JACKET-03,3,2,0,on_time
ORD-01769,CUST-00067,DermaCo Labs,DL-CREAM-02,2,6,1,late
ORD-01770,CUST-01418,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01771,CUST-02349,Voltix Home,VH-CLEAN-03,4,6,1,late
ORD-01772,CUST-00025,Voltix Home,VH-CLEAN-03,5,7,1,late
ORD-01773,CUST-01236,DermaCo Labs,DL-SERUM-01,3,6,1,late
ORD-01774,CUST-02158,Northstar Apparel,NA-DENIM-02,5,4,0,on_time
ORD-01775,CUST-00145,Northstar Apparel,NA-JACKET-03,3,6,1,late
ORD-01776,CUST-00537,VitalEdge Wellness,VW-BUNDLE-03,5,6,0,on_time
ORD-01777,CUST-00812,VitalEdge Wellness,VW-PROTEIN-02,4,6,1,late
ORD-01778,CUST-01883,Northstar Apparel,NA-TEE-01,2,5,1,late
ORD-01779,CUST-01498,DermaCo Labs,DL-CLEANSER-03,2,3,0,on_time
ORD-01780,CUST-00086,Voltix Home,VH-FILTER-01,4,6,1,late
ORD-01781,CUST-01255,VitalEdge Wellness,VW-BUNDLE-03,3,3,0,on_time
ORD-01782,CUST-02155,Voltix Home,VH-CLEAN-03,3,6,1,late
ORD-01783,CUST-02134,Northstar Apparel,NA-DENIM-02,2,1,0,on_time
ORD-01784,CUST-01976,DermaCo Labs,DL-CREAM-02,3,3,0,on_time
ORD-01785,CUST-02104,DermaCo Labs,DL-CLEANSER-03,4,4,0,on_time
ORD-01786,CUST-00485,VitalEdge Wellness,VW-CAPSULE-01,3,6,1,late
ORD-01787,CUST-01655,Voltix Home,VH-FILTER-01,2,3,0,on_time
ORD-01788,CUST-02320,Northstar Apparel,NA-JACKET-03,2,2,0,on_time
ORD-01789,CUST-02484,VitalEdge Wellness,VW-CAPSULE-01,2,2,0,on_time
ORD-01790,CUST-00739,DermaCo Labs,DL-CLEANSER-03,3,6,1,late
ORD-01791,CUST-01921,DermaCo Labs,DL-SERUM-01,4,5,0,on_time
ORD-01792,CUST-02281,VitalEdge Wellness,VW-PROTEIN-02,4,6,1,late
ORD-01793,CUST-02561,Voltix Home,VH-CLEAN-03,3,2,0,on_time
ORD-01794,CUST-01892,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01795,CUST-01775,DermaCo Labs,DL-CREAM-02,2,2,0,on_time
ORD-01796,CUST-00363,VitalEdge Wellness,VW-PROTEIN-02,3,5,1,late
ORD-01797,CUST-00750,Voltix Home,VH-FILTER-01,4,4,0,on_time
ORD-01798,CUST-01933,Northstar Apparel,NA-JACKET-03,4,7,1,late
ORD-01799,CUST-01647,VitalEdge Wellness,VW-BUNDLE-03,5,7,1,late
ORD-01800,CUST-01027,Northstar Apparel,NA-TEE-01,4,7,1,late
