customer_id,brand,region,acquisition_channel,plan,tenure_months,active_subscriptions,monthly_revenue,discount_rate,support_tickets_90d,late_shipments_90d,email_engagement,avg_days_between_orders,churned,churn_risk_score,risk_segment
CUST-00829,DermaCo Labs,Philippines,paid_search,monthly,30,3,32.75,0.417,0,0,0.477,30.7,0,0.1282,low
CUST-00830,DermaCo Labs,Philippines,paid_search,monthly,24,3,36.16,0.513,1,0,0.429,29.5,0,0.2599,watch
CUST-00831,Northstar Apparel,Malaysia,display,quarterly,6,2,45.95,0.169,1,0,0.577,53.0,0,0.2624,watch
CUST-00832,Voltix Home,Thailand,organic,monthly,36,3,148.29,0.099,2,1,0.934,16.5,0,0.0628,low
CUST-00833,DermaCo Labs,Thailand,affiliate,annual,7,1,53.93,0.498,0,1,0.499,98.9,0,0.4039,watch
CUST-00834,Voltix Home,Indonesia,affiliate,monthly,2,2,119.55,0.078,2,2,0.421,41.0,1,0.4583,high
CUST-00835,Northstar Apparel,Indonesia,affiliate,annual,15,3,107.45,0.346,1,0,0.688,79.3,0,0.2341,low
CUST-00836,Northstar Apparel,Thailand,paid_search,monthly,18,1,69.45,0.115,0,0,0.535,40.0,0,0.1576,low
CUST-00837,Northstar Apparel,Singapore,organic,monthly,30,1,52.82,0.159,0,1,0.774,33.8,0,0.0841,low
CUST-00838,Voltix Home,Malaysia,organic,quarterly,27,2,184.57,0.145,0,1,0.388,50.8,1,0.1061,low
CUST-00839,Voltix Home,Singapore,paid_search,monthly,19,2,104.32,0.07,1,3,0.523,27.5,0,0.2161,low
CUST-00840,DermaCo Labs,Malaysia,paid_search,monthly,21,2,45.45,0.194,2,0,0.655,18.6,0,0.1846,low
CUST-00841,Northstar Apparel,Singapore,organic,annual,28,2,71.05,0.164,0,1,0.552,77.9,1,0.1017,low
CUST-00842,Voltix Home,Indonesia,organic,monthly,17,3,93.33,0.143,0,0,0.181,51.2,0,0.1956,low
CUST-00843,Voltix Home,Singapore,display,monthly,10,1,109.9,0.11,5,2,0.465,32.9,0,0.6859,critical
CUST-00844,Northstar Apparel,Malaysia,affiliate,monthly,20,2,29.3,0.127,0,1,0.541,43.2,0,0.1281,low
CUST-00845,VitalEdge Wellness,Philippines,email,monthly,32,3,53.63,0.404,1,0,0.437,24.6,0,0.1162,low
CUST-00846,Northstar Apparel,Indonesia,affiliate,monthly,28,1,45.7,0.103,0,0,0.947,30.1,0,0.0499,low
CUST-00847,DermaCo Labs,Thailand,display,monthly,4,2,38.37,0.179,1,0,0.618,33.3,0,0.3341,watch
CUST-00848,DermaCo Labs,Malaysia,paid_search,annual,18,3,37.67,0.366,1,1,0.357,99.0,1,0.3374,watch
CUST-00849,DermaCo Labs,Malaysia,email,quarterly,26,1,46.06,0.382,0,0,0.845,65.0,0,0.0901,low
CUST-00850,VitalEdge Wellness,Philippines,paid_search,quarterly,20,2,67.92,0.094,0,0,0.402,64.0,0,0.0933,low
CUST-00851,Northstar Apparel,Indonesia,organic,monthly,12,3,31.37,0.131,1,0,0.514,29.7,0,0.2011,low
CUST-00852,VitalEdge Wellness,Singapore,email,monthly,32,2,61.53,0.026,1,0,0.629,44.1,0,0.067,low
CUST-00853,VitalEdge Wellness,Singapore,paid_search,quarterly,11,1,46.77,0.393,2,0,0.492,67.8,0,0.3689,watch
CUST-00854,Voltix Home,Malaysia,paid_search,quarterly,7,2,141.27,0.313,0,1,0.705,54.3,0,0.2174,low
CUST-00855,VitalEdge Wellness,Malaysia,organic,monthly,1,1,50.06,0.07,1,0,0.61,36.2,0,0.2351,low
CUST-00856,Northstar Apparel,Indonesia,display,monthly,8,2,48.86,0.226,0,1,0.295,33.4,1,0.3938,watch
CUST-00857,DermaCo Labs,Philippines,organic,quarterly,15,3,46.6,0.201,0,1,0.897,46.2,0,0.0839,low
CUST-00858,DermaCo Labs,Thailand,paid_search,monthly,27,1,41.66,0.412,2,0,0.33,12.0,0,0.2779,watch
CUST-00859,VitalEdge Wellness,Indonesia,paid_search,monthly,27,2,84.72,0.212,1,0,0.346,18.6,1,0.1512,low
CUST-00860,Northstar Apparel,Malaysia,affiliate,monthly,31,3,57.81,0.521,0,0,0.74,40.0,0,0.1193,low
CUST-00861,Northstar Apparel,Philippines,paid_search,annual,6,2,70.56,0.11,1,0,0.436,72.8,0,0.2571,watch
CUST-00862,Voltix Home,Thailand,affiliate,quarterly,35,1,147.77,0.318,1,0,0.49,50.6,0,0.0919,low
CUST-00863,VitalEdge Wellness,Philippines,paid_search,annual,1,2,85.17,0.307,0,0,0.479,84.7,1,0.2946,watch
CUST-00864,DermaCo Labs,Philippines,organic,monthly,9,3,21.2,0.122,1,0,0.787,16.7,0,0.1331,low
CUST-00865,VitalEdge Wellness,Malaysia,organic,monthly,33,3,44.31,0.209,1,0,0.148,34.6,0,0.1215,low
CUST-00866,DermaCo Labs,Indonesia,display,monthly,19,1,27.46,0.017,1,1,0.351,30.7,0,0.2384,low
CUST-00867,Northstar Apparel,Philippines,organic,quarterly,23,3,69.36,0.321,1,0,0.539,54.1,0,0.1469,low
CUST-00868,VitalEdge Wellness,Malaysia,organic,monthly,12,2,32.9,0.048,1,0,0.469,26.9,0,0.143,low
CUST-00869,VitalEdge Wellness,Indonesia,paid_search,monthly,25,2,72.38,0.22,2,0,0.518,20.3,0,0.1789,low
CUST-00870,VitalEdge Wellness,Thailand,paid_search,monthly,18,3,76.54,0.123,0,0,0.457,18.4,0,0.1059,low
CUST-00871,Northstar Apparel,Thailand,paid_search,monthly,27,1,61.59,0.087,1,1,0.596,25.6,0,0.1291,low
CUST-00872,Voltix Home,Thailand,display,monthly,4,1,110.36,0.173,0,1,0.508,38.8,0,0.3298,watch
CUST-00873,VitalEdge Wellness,Singapore,paid_search,quarterly,17,3,80.17,0.55,0,0,0.33,42.4,1,0.2311,low
CUST-00874,Voltix Home,Malaysia,organic,monthly,9,1,97.38,0.115,0,0,0.667,43.2,0,0.153,low
CUST-00875,Northstar Apparel,Thailand,display,monthly,10,2,49.22,0.247,0,0,0.389,13.7,0,0.2586,watch
CUST-00876,Voltix Home,Malaysia,email,annual,11,1,140.09,0.247,0,1,0.327,57.4,0,0.2134,low
CUST-00877,Northstar Apparel,Singapore,paid_search,monthly,29,1,56.3,0.141,1,0,0.577,41.4,0,0.1416,low
CUST-00878,Northstar Apparel,Indonesia,organic,monthly,3,2,52.02,0.108,1,0,0.363,16.0,0,0.3042,watch
CUST-00879,VitalEdge Wellness,Thailand,organic,monthly,5,1,67.17,0.432,1,0,0.313,28.0,1,0.4302,watch
CUST-00880,Voltix Home,Malaysia,organic,quarterly,13,3,118.72,0.089,1,1,0.42,39.3,0,0.1493,low
CUST-00881,VitalEdge Wellness,Malaysia,organic,monthly,35,1,84.12,0.043,1,0,0.6,28.6,0,0.0598,low
CUST-00882,Voltix Home,Thailand,organic,monthly,23,1,107.75,0.326,0,0,0.464,42.6,0,0.1603,low
CUST-00883,DermaCo Labs,Philippines,paid_search,quarterly,15,2,47.71,0.111,0,1,0.771,48.6,0,0.095,low
CUST-00884,Northstar Apparel,Singapore,paid_search,monthly,10,2,38.36,0.362,1,1,0.671,37.0,0,0.3607,watch
CUST-00885,Northstar Apparel,Malaysia,display,annual,2,1,50.64,0.097,1,0,0.473,84.0,0,0.3559,watch
CUST-00886,Voltix Home,Singapore,organic,quarterly,8,3,188.0,0.193,1,0,0.864,53.5,0,0.1824,low
CUST-00887,DermaCo Labs,Malaysia,organic,annual,6,1,68.31,0.511,0,1,0.448,88.0,0,0.4467,watch
CUST-00888,Northstar Apparel,Philippines,paid_search,monthly,27,3,35.99,0.084,1,1,0.493,38.3,0,0.1289,low
CUST-00889,DermaCo Labs,Thailand,email,monthly,21,2,45.49,0.255,0,0,0.54,19.9,1,0.119,low
CUST-00890,VitalEdge Wellness,Thailand,email,monthly,24,1,72.28,0.231,0,1,0.504,22.2,0,0.1133,low
CUST-00891,DermaCo Labs,Thailand,paid_search,quarterly,12,3,37.97,0.067,2,0,0.502,55.6,0,0.2014,low
CUST-00892,DermaCo Labs,Singapore,paid_search,monthly,33,3,34.74,0.1,0,3,0.221,41.0,0,0.1602,low
CUST-00893,Voltix Home,Indonesia,affiliate,annual,34,1,173.86,0.234,1,0,0.305,92.1,0,0.1548,low
CUST-00894,VitalEdge Wellness,Thailand,paid_search,quarterly,25,3,67.58,0.201,2,0,0.98,61.2,0,0.085,low
CUST-00895,Northstar Apparel,Philippines,organic,monthly,34,3,49.52,0.286,3,0,0.546,39.0,0,0.1958,low
CUST-00896,Voltix Home,Thailand,email,quarterly,12,2,79.57,0.126,0,0,0.736,63.7,0,0.0837,low
CUST-00897,VitalEdge Wellness,Indonesia,paid_search,annual,18,3,112.96,0.29,0,0,0.433,73.8,0,0.1697,low
CUST-00898,Voltix Home,Thailand,affiliate,monthly,31,1,73.9,0.309,2,0,0.684,38.3,0,0.1266,low
CUST-00899,DermaCo Labs,Malaysia,display,monthly,15,3,40.58,0.068,1,1,0.307,28.0,1,0.2731,watch
CUST-00900,Voltix Home,Malaysia,display,monthly,35,3,118.04,0.196,1,1,0.56,25.5,0,0.1139,low
CUST-00901,Voltix Home,Malaysia,paid_search,quarterly,34,2,80.24,0.445,1,0,0.699,50.7,0,0.0851,low
CUST-00902,Northstar Apparel,Singapore,paid_search,monthly,1,3,68.34,0.086,1,1,0.405,23.9,0,0.3816,watch
CUST-00903,Northstar Apparel,Indonesia,email,quarterly,31,2,55.92,0.292,1,0,0.568,42.3,0,0.0942,low
CUST-00904,VitalEdge Wellness,Indonesia,paid_search,quarterly,19,3,77.33,0.125,0,1,0.386,50.5,0,0.1178,low
CUST-00905,VitalEdge Wellness,Thailand,organic,monthly,15,3,59.38,0.353,0,0,0.261,28.3,1,0.2101,low
CUST-00906,DermaCo Labs,Singapore,email,quarterly,2,3,53.2,0.012,1,0,0.393,33.2,0,0.1933,low
CUST-00907,VitalEdge Wellness,Thailand,display,annual,1,2,83.99,0.455,0,0,0.676,83.2,0,0.3591,watch
CUST-00908,VitalEdge Wellness,Philippines,paid_search,monthly,14,3,82.02,0.315,1,1,0.049,17.7,0,0.3608,watch
CUST-00909,VitalEdge Wellness,Malaysia,affiliate,monthly,7,1,71.88,0.084,2,1,0.805,25.2,0,0.218,low
CUST-00910,VitalEdge Wellness,Malaysia,email,monthly,20,2,61.32,0.147,1,2,0.786,26.8,0,0.127,low
CUST-00911,DermaCo Labs,Malaysia,organic,quarterly,24,1,36.91,0.506,0,3,0.711,51.0,0,0.193,low
CUST-00912,DermaCo Labs,Singapore,organic,quarterly,10,3,40.61,0.258,0,0,0.68,70.5,0,0.1693,low
CUST-00913,DermaCo Labs,Singapore,affiliate,monthly,18,1,37.98,0.138,0,0,0.666,24.7,0,0.1058,low
CUST-00914,DermaCo Labs,Philippines,paid_search,quarterly,3,3,49.64,0.233,1,0,0.5,64.9,0,0.3032,watch
CUST-00915,Northstar Apparel,Thailand,affiliate,monthly,36,1,67.2,0.25,0,0,0.671,38.5,0,0.0698,low
CUST-00916,VitalEdge Wellness,Indonesia,affiliate,monthly,3,2,49.87,0.189,0,2,0.675,25.5,0,0.2184,low
CUST-00917,Voltix Home,Malaysia,organic,quarterly,4,3,163.63,0.167,2,0,0.608,50.2,0,0.282,watch
CUST-00918,Voltix Home,Indonesia,paid_search,quarterly,18,1,119.18,0.181,3,1,0.445,47.7,0,0.3123,watch
CUST-00919,DermaCo Labs,Singapore,organic,quarterly,5,3,36.37,0.16,0,0,0.714,70.7,0,0.1655,low
CUST-00920,Voltix Home,Thailand,email,quarterly,16,1,119.97,0.066,3,0,0.94,46.0,0,0.1269,low
CUST-00921,Northstar Apparel,Malaysia,display,quarterly,20,3,53.8,0.118,0,0,0.212,57.0,0,0.1588,low
CUST-00922,Voltix Home,Malaysia,display,monthly,32,2,127.25,0.085,1,0,0.325,25.0,0,0.1257,low
CUST-00923,Northstar Apparel,Thailand,organic,monthly,20,1,32.32,0.181,0,0,0.579,29.1,0,0.1162,low
CUST-00924,VitalEdge Wellness,Thailand,display,monthly,26,1,72.34,0.192,0,0,0.614,30.4,0,0.1071,low
CUST-00925,VitalEdge Wellness,Malaysia,paid_search,quarterly,18,3,64.55,0.255,2,0,0.525,44.7,0,0.1743,low
CUST-00926,Northstar Apparel,Indonesia,email,quarterly,20,1,74.38,0.11,2,1,0.521,64.7,0,0.2299,low
CUST-00927,VitalEdge Wellness,Indonesia,paid_search,quarterly,7,1,97.22,0.148,0,1,0.375,56.6,0,0.2434,low
CUST-00928,Voltix Home,Singapore,paid_search,quarterly,12,1,174.47,0.278,1,0,0.525,50.6,0,0.2726,watch
CUST-00929,VitalEdge Wellness,Indonesia,affiliate,monthly,29,1,51.55,0.097,3,1,0.799,35.3,0,0.1367,low
CUST-00930,Northstar Apparel,Malaysia,paid_search,monthly,35,2,73.66,0.069,1,0,0.523,37.5,0,0.0932,low
CUST-00931,Northstar Apparel,Malaysia,affiliate,monthly,33,2,18.73,0.122,0,0,0.55,33.5,0,0.0542,low
CUST-00932,VitalEdge Wellness,Singapore,paid_search,annual,22,1,117.01,0.17,1,0,0.82,75.4,0,0.1183,low
CUST-00933,DermaCo Labs,Malaysia,display,annual,22,1,46.47,0.266,1,1,0.711,68.8,1,0.1894,low
CUST-00934,Northstar Apparel,Indonesia,display,monthly,21,3,50.65,0.219,0,0,0.354,29.9,0,0.2007,low
CUST-00935,Northstar Apparel,Philippines,organic,monthly,35,1,47.98,0.188,0,0,0.639,25.1,0,0.0572,low
CUST-00936,VitalEdge Wellness,Malaysia,paid_search,quarterly,27,3,73.09,0.234,1,1,0.716,50.1,0,0.0894,low
CUST-00937,Northstar Apparel,Thailand,email,annual,14,1,74.36,0.121,1,0,0.42,55.6,0,0.1702,low
CUST-00938,DermaCo Labs,Indonesia,display,monthly,19,3,40.56,0.121,0,0,0.613,31.8,0,0.14,low
CUST-00939,Northstar Apparel,Singapore,paid_search,monthly,18,2,43.51,0.087,3,0,0.561,26.0,1,0.2709,watch
CUST-00940,VitalEdge Wellness,Malaysia,display,monthly,23,2,48.16,0.205,0,0,0.479,37.6,0,0.1353,low
CUST-00941,DermaCo Labs,Indonesia,organic,quarterly,9,1,58.93,0.288,1,0,0.441,56.7,0,0.3055,watch
CUST-00942,DermaCo Labs,Singapore,organic,monthly,25,1,23.0,0.55,3,0,0.755,34.8,0,0.357,watch
CUST-00943,DermaCo Labs,Thailand,affiliate,monthly,35,1,29.85,0.151,1,0,0.389,24.6,0,0.0864,low
CUST-00944,Northstar Apparel,Thailand,display,monthly,13,3,34.51,0.092,1,1,0.653,27.0,0,0.2118,low
CUST-00945,Voltix Home,Thailand,affiliate,monthly,7,1,103.95,0.361,1,0,0.385,18.3,0,0.3186,watch
CUST-00946,DermaCo Labs,Malaysia,organic,monthly,18,1,41.19,0.318,1,0,0.57,23.2,1,0.2127,low
CUST-00947,DermaCo Labs,Singapore,affiliate,quarterly,4,3,51.55,0.24,0,0,0.479,42.0,0,0.1915,low
CUST-00948,DermaCo Labs,Indonesia,email,monthly,24,2,47.37,0.357,0,1,0.808,20.8,1,0.1211,low
CUST-00949,Northstar Apparel,Thailand,display,quarterly,36,1,46.89,0.086,0,1,0.401,63.0,1,0.0831,low
CUST-00950,Northstar Apparel,Malaysia,paid_search,annual,17,1,64.71,0.032,1,0,0.575,73.1,0,0.1396,low
CUST-00951,VitalEdge Wellness,Malaysia,display,quarterly,26,3,49.77,0.311,1,0,0.459,46.4,0,0.1308,low
CUST-00952,Voltix Home,Philippines,organic,monthly,15,2,124.57,0.284,0,0,0.302,43.8,0,0.2334,low
CUST-00953,Voltix Home,Indonesia,organic,monthly,1,2,109.87,0.513,1,2,0.439,15.4,0,0.5535,high
CUST-00954,DermaCo Labs,Indonesia,paid_search,monthly,25,2,30.66,0.202,1,1,0.543,12.0,0,0.1499,low
CUST-00955,VitalEdge Wellness,Indonesia,organic,monthly,9,1,55.64,0.015,2,2,0.665,17.9,1,0.2386,low
CUST-00956,Voltix Home,Indonesia,email,monthly,22,1,124.84,0.148,0,0,0.561,29.0,0,0.1066,low
CUST-00957,VitalEdge Wellness,Philippines,paid_search,monthly,29,1,67.63,0.135,0,2,0.641,45.8,0,0.1021,low
CUST-00958,Voltix Home,Indonesia,affiliate,quarterly,27,3,110.25,0.121,1,1,0.744,51.4,0,0.0667,low
CUST-00959,Voltix Home,Indonesia,email,monthly,5,3,105.52,0.33,0,0,0.596,25.9,1,0.228,low
CUST-00960,VitalEdge Wellness,Philippines,affiliate,monthly,3,2,60.86,0.272,2,0,0.639,20.9,0,0.2968,watch
CUST-00961,VitalEdge Wellness,Singapore,affiliate,monthly,25,1,57.19,0.223,0,0,0.226,28.7,0,0.1301,low
CUST-00962,Northstar Apparel,Malaysia,affiliate,quarterly,35,1,55.65,0.142,2,0,0.618,41.6,0,0.0718,low
CUST-00963,VitalEdge Wellness,Philippines,paid_search,monthly,29,2,71.93,0.17,0,1,0.696,21.0,0,0.0668,low
CUST-00964,Northstar Apparel,Singapore,paid_search,monthly,25,1,49.84,0.248,0,0,0.556,25.5,0,0.1315,low
CUST-00965,Voltix Home,Thailand,organic,monthly,8,2,119.92,0.284,1,0,0.478,25.5,0,0.2853,watch
CUST-00966,VitalEdge Wellness,Thailand,email,monthly,8,2,56.68,0.095,1,1,0.672,26.9,1,0.1766,low
CUST-00967,DermaCo Labs,Indonesia,organic,monthly,5,1,38.44,0.077,0,1,0.605,13.6,0,0.1904,low
CUST-00968,VitalEdge Wellness,Thailand,email,monthly,19,3,63.8,0.081,0,1,0.776,30.1,0,0.0734,low
CUST-00969,Voltix Home,Indonesia,paid_search,monthly,23,1,127.68,0.181,1,0,0.187,22.9,0,0.2227,low
CUST-00970,VitalEdge Wellness,Philippines,paid_search,quarterly,20,1,56.78,0.384,1,0,0.655,51.8,0,0.1472,low
CUST-00971,Northstar Apparel,Philippines,display,annual,10,3,79.92,0.169,1,0,0.48,77.8,1,0.2811,watch
CUST-00972,VitalEdge Wellness,Thailand,organic,annual,15,2,48.08,0.255,1,0,0.408,74.0,0,0.1789,low
CUST-00973,VitalEdge Wellness,Malaysia,organic,monthly,10,3,58.95,0.132,0,2,0.592,26.8,0,0.1656,low
CUST-00974,Northstar Apparel,Indonesia,paid_search,quarterly,12,2,54.01,0.55,1,0,0.534,52.8,0,0.3607,watch
CUST-00975,Northstar Apparel,Thailand,organic,annual,1,3,72.81,0.167,1,0,0.564,80.2,0,0.2922,watch
CUST-00976,Voltix Home,Indonesia,paid_search,monthly,2,2,129.73,0.392,0,1,0.45,30.1,0,0.4296,watch
CUST-00977,DermaCo Labs,Thailand,organic,monthly,29,3,31.53,0.323,1,0,0.423,24.1,0,0.1428,low
CUST-00978,VitalEdge Wellness,Malaysia,organic,annual,23,3,73.1,0.099,1,0,0.586,73.8,0,0.0841,low
CUST-00979,DermaCo Labs,Philippines,paid_search,monthly,18,1,40.59,0.277,0,1,0.541,34.8,1,0.2031,low
CUST-00980,DermaCo Labs,Philippines,paid_search,quarterly,27,3,44.24,0.264,0,0,0.45,64.0,0,0.1009,low
CUST-00981,DermaCo Labs,Indonesia,affiliate,quarterly,25,2,33.34,0.222,0,0,0.02,52.0,0,0.1399,low
CUST-00982,VitalEdge Wellness,Malaysia,affiliate,monthly,7,1,70.82,0.288,2,1,0.523,22.6,0,0.3681,watch
CUST-00983,Northstar Apparel,Singapore,affiliate,annual,21,2,55.26,0.069,1,0,0.446,86.0,0,0.1392,low
CUST-00984,Northstar Apparel,Philippines,email,monthly,31,3,67.7,0.232,1,1,0.537,24.0,0,0.1205,low
CUST-00985,Voltix Home,Thailand,paid_search,quarterly,30,3,183.48,0.385,1,2,0.447,57.1,0,0.2198,low
CUST-00986,Voltix Home,Indonesia,organic,annual,18,3,133.23,0.21,2,2,0.739,94.0,0,0.263,watch
CUST-00987,Northstar Apparel,Thailand,display,monthly,7,2,34.71,0.09,1,0,0.22,42.4,1,0.3858,watch
CUST-00988,Voltix Home,Thailand,email,quarterly,30,2,104.77,0.075,0,1,0.695,46.3,0,0.0391,low
CUST-00989,DermaCo Labs,Indonesia,affiliate,monthly,25,1,42.17,0.339,2,1,0.337,36.6,1,0.337,watch
CUST-00990,Northstar Apparel,Singapore,paid_search,monthly,4,2,54.48,0.155,0,1,0.515,38.9,1,0.3137,watch
CUST-00991,Voltix Home,Indonesia,display,monthly,35,2,155.48,0.248,0,0,0.634,30.0,0,0.0989,low
CUST-00992,Northstar Apparel,Malaysia,organic,monthly,15,1,43.93,0.12,1,2,0.598,16.8,0,0.2069,low
CUST-00993,Voltix Home,Malaysia,email,quarterly,25,3,156.04,0.207,1,1,0.271,59.6,1,0.1747,low
CUST-00994,Northstar Apparel,Malaysia,display,quarterly,35,2,56.83,0.235,0,0,0.704,46.0,0,0.0594,low
CUST-00995,Voltix Home,Malaysia,paid_search,monthly,29,3,96.52,0.212,0,0,0.471,40.7,0,0.094,low
CUST-00996,VitalEdge Wellness,Thailand,affiliate,monthly,13,2,55.13,0.48,1,0,0.436,31.6,0,0.2985,watch
CUST-00997,Northstar Apparel,Malaysia,organic,quarterly,12,3,57.71,0.216,1,1,0.531,52.0,0,0.2135,low
CUST-00998,VitalEdge Wellness,Philippines,email,monthly,22,2,60.77,0.18,2,1,0.421,33.8,0,0.2094,low
CUST-00999,Voltix Home,Indonesia,affiliate,monthly,29,3,132.73,0.221,2,0,0.671,35.2,0,0.1373,low
CUST-01000,VitalEdge Wellness,Indonesia,affiliate,monthly,24,2,63.39,0.343,0,1,0.375,22.2,0,0.1518,low
CUST-01001,VitalEdge Wellness,Malaysia,display,monthly,27,2,66.94,0.062,3,1,0.414,41.6,0,0.272,watch
CUST-01002,VitalEdge Wellness,Singapore,paid_search,monthly,21,2,57.15,0.167,2,0,0.472,28.7,0,0.2043,low
CUST-01003,DermaCo Labs,Indonesia,display,monthly,7,1,35.01,0.104,2,1,0.425,29.9,0,0.4607,high
CUST-01004,DermaCo Labs,Malaysia,organic,monthly,17,3,58.74,0.085,0,0,0.25,40.7,1,0.1741,low
CUST-01005,Voltix Home,Malaysia,paid_search,quarterly,21,3,112.77,0.336,1,0,0.631,50.4,1,0.1362,low
CUST-01006,DermaCo Labs,Indonesia,paid_search,quarterly,16,2,45.63,0.231,1,2,0.686,67.4,0,0.2425,low
CUST-01007,Voltix Home,Indonesia,display,monthly,18,2,124.71,0.113,0,1,0.627,42.4,0,0.1807,low
CUST-01008,Northstar Apparel,Thailand,email,quarterly,1,3,42.61,0.123,0,0,0.836,43.2,0,0.1133,low
CUST-01009,DermaCo Labs,Thailand,paid_search,monthly,17,1,36.28,0.181,0,0,0.529,29.6,0,0.153,low
CUST-01010,DermaCo Labs,Malaysia,affiliate,annual,26,1,52.94,0.109,0,0,0.338,80.9,0,0.0961,low
CUST-01011,DermaCo Labs,Malaysia,display,monthly,18,2,23.52,0.163,1,2,0.361,37.7,0,0.3265,watch
CUST-01012,Voltix Home,Singapore,organic,monthly,13,3,113.22,0.216,0,0,0.589,21.9,1,0.1431,low
CUST-01013,VitalEdge Wellness,Thailand,display,annual,32,2,64.49,0.518,0,0,0.298,84.4,0,0.1824,low
CUST-01014,DermaCo Labs,Malaysia,display,monthly,13,3,39.64,0.11,0,2,0.459,29.7,0,0.2444,low
CUST-01015,Northstar Apparel,Indonesia,affiliate,annual,3,3,61.38,0.55,3,0,0.651,90.6,1,0.6089,high
CUST-01016,Northstar Apparel,Indonesia,paid_search,quarterly,15,3,55.9,0.278,0,0,0.354,72.2,1,0.2241,low
CUST-01017,Northstar Apparel,Malaysia,affiliate,quarterly,18,3,52.88,0.245,1,0,0.187,52.1,0,0.2015,low
CUST-01018,Northstar Apparel,Thailand,paid_search,annual,11,3,68.82,0.096,0,1,0.613,74.6,0,0.1533,low
CUST-01019,Northstar Apparel,Indonesia,affiliate,monthly,30,2,43.29,0.19,3,1,0.603,22.7,0,0.1941,low
CUST-01020,VitalEdge Wellness,Philippines,paid_search,monthly,19,1,51.74,0.276,0,2,0.537,13.1,0,0.1559,low
CUST-01021,DermaCo Labs,Malaysia,affiliate,quarterly,10,3,51.72,0.35,1,0,0.544,65.4,0,0.255,watch
CUST-01022,VitalEdge Wellness,Singapore,paid_search,annual,28,3,95.81,0.244,2,0,0.636,71.7,0,0.1395,low
CUST-01023,Northstar Apparel,Thailand,affiliate,quarterly,27,1,48.18,0.177,1,1,0.52,47.5,0,0.1057,low
CUST-01024,DermaCo Labs,Malaysia,organic,quarterly,23,3,38.06,0.204,0,0,0.606,49.5,0,0.0741,low
CUST-01025,VitalEdge Wellness,Thailand,email,monthly,34,3,87.11,0.044,0,1,0.604,39.0,0,0.0512,low
CUST-01026,Voltix Home,Philippines,paid_search,monthly,35,2,123.97,0.164,0,0,0.512,30.0,0,0.0636,low
CUST-01027,Northstar Apparel,Thailand,paid_search,monthly,28,1,56.94,0.201,0,1,0.803,41.1,0,0.1038,low
CUST-01028,Voltix Home,Thailand,affiliate,annual,21,1,69.09,0.262,0,1,0.564,82.8,0,0.109,low
CUST-01029,Northstar Apparel,Indonesia,email,monthly,30,3,68.65,0.201,1,2,0.273,19.1,1,0.1912,low
CUST-01030,VitalEdge Wellness,Thailand,affiliate,monthly,6,2,44.56,0.316,1,0,0.627,32.5,0,0.2434,low
CUST-01031,DermaCo Labs,Indonesia,email,monthly,1,1,55.16,0.25,0,0,0.69,31.9,0,0.2779,watch
CUST-01032,Voltix Home,Thailand,paid_search,monthly,30,1,84.74,0.093,0,0,0.399,36.9,0,0.079,low
CUST-01033,VitalEdge Wellness,Malaysia,organic,monthly,31,2,88.76,0.144,0,0,0.28,14.6,0,0.0769,low
CUST-01034,Northstar Apparel,Thailand,affiliate,monthly,15,2,37.27,0.255,0,0,0.312,17.4,0,0.1737,low
CUST-01035,Voltix Home,Thailand,paid_search,quarterly,9,2,159.22,0.322,1,1,0.465,64.1,1,0.3601,watch
CUST-01036,DermaCo Labs,Malaysia,organic,monthly,23,2,46.94,0.155,0,0,0.479,19.7,0,0.102,low
CUST-01037,DermaCo Labs,Philippines,display,quarterly,5,3,35.57,0.228,1,0,0.287,53.6,1,0.3447,watch
CUST-01038,Voltix Home,Malaysia,affiliate,annual,8,2,176.09,0.346,0,1,0.382,81.4,1,0.3239,watch
CUST-01039,Northstar Apparel,Thailand,email,annual,9,2,79.65,0.423,0,1,0.441,83.5,1,0.3423,watch
CUST-01040,DermaCo Labs,Thailand,paid_search,monthly,2,1,34.99,0.233,0,0,0.032,40.2,0,0.4514,high
CUST-01041,Voltix Home,Indonesia,display,annual,35,2,223.02,0.224,3,0,0.627,67.0,0,0.2236,low
CUST-01042,VitalEdge Wellness,Indonesia,display,monthly,11,2,78.13,0.369,1,0,0.463,39.3,1,0.4025,watch
CUST-01043,Northstar Apparel,Malaysia,display,monthly,13,1,42.43,0.277,0,1,0.25,40.2,1,0.3842,watch
CUST-01044,Northstar Apparel,Philippines,organic,quarterly,22,1,38.57,0.147,0,0,0.596,51.2,0,0.0751,low
CUST-01045,Voltix Home,Indonesia,display,monthly,8,2,142.4,0.271,1,0,0.615,19.5,0,0.33,watch
CUST-01046,VitalEdge Wellness,Malaysia,paid_search,monthly,30,3,48.73,0.015,1,0,0.529,31.2,0,0.0667,low
CUST-01047,VitalEdge Wellness,Singapore,email,monthly,14,2,79.41,0.101,2,1,0.762,36.2,1,0.2127,low
CUST-01048,Northstar Apparel,Singapore,paid_search,quarterly,8,1,44.47,0.206,3,1,0.462,29.3,1,0.4004,watch
CUST-01049,Voltix Home,Indonesia,display,quarterly,15,3,99.88,0.081,1,0,0.416,58.6,0,0.1787,low
CUST-01050,Northstar Apparel,Philippines,affiliate,monthly,17,3,55.09,0.477,0,0,0.453,29.7,0,0.2216,low
